id,on_plate,near3px,near6px,gain,median_offset_px,median_offset_m,p90_offset_px,osm_iou,osm_idx,area_m2_ground,qa_class
6712,True,0.5728813559322034,0.7050847457627119,-0.03474576271186447,2.0,0.4385888793113147,18.027755737304688,0.0,,49.57460827031988,weak_ink_support
6713,True,0.7003367003367004,0.9393939393939394,0.047138047138047146,1.0,0.21929443965565734,5.0,0.0,,50.54469359220189,weak_ink_support
6714,True,0.554945054945055,0.7765567765567766,-0.08562271062271054,2.2360680103302,0.49035728135730183,8.74413776397705,0.016071455767130437,2011.0,214.30671231371414,weak_ink_support
6715,True,0.5909090909090909,0.784965034965035,-0.04370629370629364,2.0,0.4385888793113147,8.0,0.028214716280603278,1894.0,239.86499866084066,weak_ink_support
6716,True,0.1267605633802817,0.19436619718309858,-0.02816901408450706,16.552946090698242,3.629969037609975,27.20294189453125,0.016123904474472962,2046.0,65.98657040607695,weak_ink_support
6717,True,0.7231329690346083,0.7413479052823315,0.12431693989071035,1.0,0.21929443965565734,20.51828384399414,0.3525699985459516,2186.0,188.90984805307394,aligned
6721,True,0.78125,0.9230769230769231,0.14122596153846156,0.0,0.0,5.099019527435303,0.0,,102.38945978523437,aligned
6722,True,0.6981132075471698,0.8322851153039832,0.14046121593291405,1.4142135381698608,0.31012916540640423,8.508769989013674,0.03565027822209208,2027.0,144.85032055023572,aligned
6723,True,0.59375,0.6826923076923077,0.24098557692307693,0.0,0.0,13.45362377166748,0.07516607124068993,3086.0,84.51431561382013,aligned
6725,True,0.6314496314496314,0.7567567567567568,-0.07678132678132688,2.2360680103302,0.49035728135730183,9.899495124816895,0.02032237667434424,3098.0,108.50729893166593,weak_ink_support
6726,True,0.2334384858044164,0.305993690851735,-0.004731861198738169,13.416407585144043,2.942143583576074,24.72244110107422,0.10829820237215844,2368.0,63.848682326783965,weak_ink_support
6729,True,0.28893905191873587,0.45146726862302483,-0.10948081264108356,7.211102485656738,1.5813546788916124,19.29764289855957,0.0,,138.70921734039655,weak_ink_support
6730,True,0.5855962219598583,0.6564344746162928,0.07378984651711917,1.0,0.21929443965565734,23.021728515625,0.27308167245474857,2024.0,474.86896475388147,weak_ink_support
6736,True,0.34965034965034963,0.3916083916083916,0.059440559440559426,13.688666343688965,3.0018484154725273,37.85498809814453,0.02397116841469421,2160.0,53.96875441811523,weak_ink_support
6737,True,0.21080139372822299,0.22822299651567945,0.039198606271777015,20.808652877807617,4.563221872827903,34.074803924560555,0.09641007970931462,3476.0,232.31481848291102,weak_ink_support
6740,True,0.7138047138047138,0.898989898989899,0.05218855218855212,1.0,0.21929443965565734,6.033105087280276,0.0,,64.1732701612532,weak_ink_support
6766,True,0.2682602921646746,0.3559096945551129,-0.04515272244355911,13.34166431427002,2.925752799871724,37.656341552734375,0.2869480192656896,2099.0,340.6072251427716,weak_ink_support
6767,True,0.5820224719101124,0.6314606741573033,0.09044943820224721,1.4142135381698608,0.31012916540640423,32.96659622192383,0.0,,113.19476946263428,weak_ink_support
6769,True,0.5258278145695364,0.7602649006622516,0.0473509933774835,2.8284270763397217,0.6202583308128085,13.928388595581055,0.10792714176867396,4.0,399.24791207020326,weak_ink_support
6770,True,0.4805194805194805,0.7175324675324676,-0.14204545454545453,3.1622776985168457,0.6934699159318334,16.401220321655273,0.0,,58.098697208263154,weak_ink_support
6771,True,0.8066666666666666,0.9266666666666666,0.1891666666666667,0.0,0.0,5.099019527435303,0.0,,52.773698053762374,aligned
6772,True,0.48497854077253216,0.6888412017167382,-0.17864806866952793,3.1622776985168457,0.6934699159318334,9.0,0.012533707534221488,2011.0,134.16419244961756,weak_ink_support
